,clean_text,clean_tokens,reviews.doRecommend,reviews.rating,sentiment
3322,got mom use `` computer '' happy ease use ability store pics mom big plus thanks,"['got', 'mom', 'use', '``', 'computer', ""''"", 'happy', 'ease', 'use', 'ability', 'store', 'pics', 'mom', 'big', 'plus', 'thanks']",True,5,1
3323,love user friendly age ..,"['love', 'user', 'friendly', 'age', '..']",True,5,1
3324,husband years really enjoys spending time smaller one gave one ideal spends hours hours fun,"['husband', 'years', 'really', 'enjoys', 'spending', 'time', 'smaller', 'one', 'gave', 'one', 'ideal', 'spends', 'hours', 'hours', 'fun']",True,5,1
3325,makes reading easier enjoyable see whole page one time protective cover best buy sell disappointment covered on/off switch hold well find another cover another source,"['makes', 'reading', 'easier', 'enjoyable', 'see', 'whole', 'page', 'one', 'time', 'protective', 'cover', 'best', 'buy', 'sell', 'disappointment', 'covered', 'on/off', 'switch', 'hold', 'well', 'find', 'another', 'cover', 'another', 'source']",True,5,1
3326,love device perfect size bad eyesight lol use time one side .battery life great,"['love', 'device', 'perfect', 'size', 'bad', 'eyesight', 'lol', 'use', 'time', 'one', 'side', '.battery', 'life', 'great']",True,4,1
3327,series come along way since first came screen hd 10 stunning clear easy read used android apps though may disappointed favorite apps available,"['series', 'come', 'along', 'way', 'since', 'first', 'came', 'screen', 'hd', '10', 'stunning', 'clear', 'easy', 'read', 'used', 'android', 'apps', 'though', 'may', 'disappointed', 'favorite', 'apps', 'available']",True,4,1
3328,love new thought screen would large using days good thin got case feel home like `` new '' lock screen lock open tiny hard `` unlock '' always taking several times swipe right,"['love', 'new', 'thought', 'screen', 'would', 'large', 'using', 'days', 'good', 'thin', 'got', 'case', 'feel', 'home', 'like', '``', 'new', ""''"", 'lock', 'screen', 'lock', 'open', 'tiny', 'hard', '``', 'unlock', ""''"", 'always', 'taking', 'several', 'times', 'swipe', 'right']",True,4,1
3329,replacing older reader without light traveling overseas soon electronics cabin scrutiny small lightweight reader fits bill perfect small purses large pockets read without annoying seatmate cabin overhead seat light easy hold either hand screen adjusts whichever direction 're holding,"['replacing', 'older', 'reader', 'without', 'light', 'traveling', 'overseas', 'soon', 'electronics', 'cabin', 'scrutiny', 'small', 'lightweight', 'reader', 'fits', 'bill', 'perfect', 'small', 'purses', 'large', 'pockets', 'read', 'without', 'annoying', 'seatmate', 'cabin', 'overhead', 'seat', 'light', 'easy', 'hold', 'either', 'hand', 'screen', 'adjusts', 'whichever', 'direction', ""'re"", 'holding']",True,5,1
3330,great new lot learn functions,"['great', 'new', 'lot', 'learn', 'functions']",True,5,1
3331,4th easily best one 've ever comfortable hold compact surprised small screen size kindles may look costly first remember getting cover additional battery,"['4th', 'easily', 'best', 'one', ""'ve"", 'ever', 'comfortable', 'hold', 'compact', 'surprised', 'small', 'screen', 'size', 'kindles', 'may', 'look', 'costly', 'first', 'remember', 'getting', 'cover', 'additional', 'battery']",True,5,1
3332,employees helpful always enjoy shopping best buy,"['employees', 'helpful', 'always', 'enjoy', 'shopping', 'best', 'buy']",True,4,1
3333,even though ppi lower tablets n't really notice like letterbox format allows use screen area viewing movies tv,"['even', 'though', 'ppi', 'lower', 'tablets', ""n't"", 'really', 'notice', 'like', 'letterbox', 'format', 'allows', 'use', 'screen', 'area', 'viewing', 'movies', 'tv']",True,5,1
3334,purchased mother birthday loves large screen wanted,"['purchased', 'mother', 'birthday', 'loves', 'large', 'screen', 'wanted']",True,5,1
3335,would happy give christmas gifts many people know love size screen charge last bluetooth sinks well wireless keyboard almost good ipad,"['would', 'happy', 'give', 'christmas', 'gifts', 'many', 'people', 'know', 'love', 'size', 'screen', 'charge', 'last', 'bluetooth', 'sinks', 'well', 'wireless', 'keyboard', 'almost', 'good', 'ipad']",True,5,1
3336,great size easy use sleek look attractive,"['great', 'size', 'easy', 'use', 'sleek', 'look', 'attractive']",True,5,1
3337,display much better previous found uses nice pull comcast app watch shows working treadmill pleasant surprise find loaded well,"['display', 'much', 'better', 'previous', 'found', 'uses', 'nice', 'pull', 'comcast', 'app', 'watch', 'shows', 'working', 'treadmill', 'pleasant', 'surprise', 'find', 'loaded', 'well']",True,5,1
3338,ca n't live without use email banking social media reading watching movies tv shows online college courses even prints wireless printer,"['ca', ""n't"", 'live', 'without', 'use', 'email', 'banking', 'social', 'media', 'reading', 'watching', 'movies', 'tv', 'shows', 'online', 'college', 'courses', 'even', 'prints', 'wireless', 'printer']",True,5,1
3339,nice people good product would buy,"['nice', 'people', 'good', 'product', 'would', 'buy']",True,5,1
3340,easy set good size like addition,"['easy', 'set', 'good', 'size', 'like', 'addition']",True,5,1
3341,older version e-reader allowed download books go felt like something missing several upgrades later got gift think basically includes everything missing lightweight compact easily slip purse use one hand backlighting n't disturb sleeping husband create light bright distracting- right amount light needed read different ligths self-adjust reading dark room reading outside bright day,"['older', 'version', 'e-reader', 'allowed', 'download', 'books', 'go', 'felt', 'like', 'something', 'missing', 'several', 'upgrades', 'later', 'got', 'gift', 'think', 'basically', 'includes', 'everything', 'missing', 'lightweight', 'compact', 'easily', 'slip', 'purse', 'use', 'one', 'hand', 'backlighting', ""n't"", 'disturb', 'sleeping', 'husband', 'create', 'light', 'bright', 'distracting-', 'right', 'amount', 'light', 'needed', 'read', 'different', 'ligths', 'self-adjust', 'reading', 'dark', 'room', 'reading', 'outside', 'bright', 'day']",True,5,1
3342,far good wife happy misses old one ....,"['far', 'good', 'wife', 'happy', 'misses', 'old', 'one', '....']",True,5,1
3343,excellent ereader looking probably bit priced casual reader voyage wonderful looking best reading experience willing pay price tag trade lack functionality,"['excellent', 'ereader', 'looking', 'probably', 'bit', 'priced', 'casual', 'reader', 'voyage', 'wonderful', 'looking', 'best', 'reading', 'experience', 'willing', 'pay', 'price', 'tag', 'trade', 'lack', 'functionality']",True,4,1
3344,old touch last one still text-to-voice longer works decided upgrade started reading reviews enticed voyage took plunge voyage pretty sleek neat features enjoyed using days frugal self could n't justify price difference paperwhite ambient light sensor nice often ended adjusting manually still little bright completely dark room made errors turning page meant `` page turn '' page turn spots located plus 'm habit flipping pages phone kept swiping despite availability page turn however clarity screen quality light form factor weight way felt hand reading nice nonetheless price difference bothered enough return get paperwhite thing miss voyage quality light even lighting unit blank spots yellowish top half page lighting issues reviewers mentioned voyage purchased newest model paperwhite like lighting appears pretty dingy however 're compared side-to-side wished n't cost conscious money object 'd say get voyage paperwhite fine little reader overall 'm happy,"['old', 'touch', 'last', 'one', 'still', 'text-to-voice', 'longer', 'works', 'decided', 'upgrade', 'started', 'reading', 'reviews', 'enticed', 'voyage', 'took', 'plunge', 'voyage', 'pretty', 'sleek', 'neat', 'features', 'enjoyed', 'using', 'days', 'frugal', 'self', 'could', ""n't"", 'justify', 'price', 'difference', 'paperwhite', 'ambient', 'light', 'sensor', 'nice', 'often', 'ended', 'adjusting', 'manually', 'still', 'little', 'bright', 'completely', 'dark', 'room', 'made', 'errors', 'turning', 'page', 'meant', '``', 'page', 'turn', ""''"", 'page', 'turn', 'spots', 'located', 'plus', ""'m"", 'habit', 'flipping', 'pages', 'phone', 'kept', 'swiping', 'despite', 'availability', 'page', 'turn', 'however', 'clarity', 'screen', 'quality', 'light', 'form', 'factor', 'weight', 'way', 'felt', 'hand', 'reading', 'nice', 'nonetheless', 'price', 'difference', 'bothered', 'enough', 'return', 'get', 'paperwhite', 'thing', 'miss', 'voyage', 'quality', 'light', 'even', 'lighting', 'unit', 'blank', 'spots', 'yellowish', 'top', 'half', 'page', 'lighting', 'issues', 'reviewers', 'mentioned', 'voyage', 'purchased', 'newest', 'model', 'paperwhite', 'like', 'lighting', 'appears', 'pretty', 'dingy', 'however', ""'re"", 'compared', 'side-to-side', 'wished', ""n't"", 'cost', 'conscious', 'money', 'object', ""'d"", 'say', 'get', 'voyage', 'paperwhite', 'fine', 'little', 'reader', 'overall', ""'m"", 'happy']",True,4,1
3345,light easy hold long time without getting tired worth upgrading older version ...,"['light', 'easy', 'hold', 'long', 'time', 'without', 'getting', 'tired', 'worth', 'upgrading', 'older', 'version', '...']",True,5,1
3346,family member owned every version since came version finally taken best elements previous kindles combined one unit small light touch screen button functionality depending prefer 'm fan buttons excellent back-light battery life always excellent different use daily often least hour time downside 'm sure features could add improve version perhaps making lighter weight far best e-reader worthy upgrade previous version,"['family', 'member', 'owned', 'every', 'version', 'since', 'came', 'version', 'finally', 'taken', 'best', 'elements', 'previous', 'kindles', 'combined', 'one', 'unit', 'small', 'light', 'touch', 'screen', 'button', 'functionality', 'depending', 'prefer', ""'m"", 'fan', 'buttons', 'excellent', 'back-light', 'battery', 'life', 'always', 'excellent', 'different', 'use', 'daily', 'often', 'least', 'hour', 'time', 'downside', ""'m"", 'sure', 'features', 'could', 'add', 'improve', 'version', 'perhaps', 'making', 'lighter', 'weight', 'far', 'best', 'e-reader', 'worthy', 'upgrade', 'previous', 'version']",True,5,1
3347,definitely easy eyes long reading sessions especially compared lcd screens smart phones tablets issues drops connection wifi network wo n't connect store n't think issue network since devices n't connectivity issues,"['definitely', 'easy', 'eyes', 'long', 'reading', 'sessions', 'especially', 'compared', 'lcd', 'screens', 'smart', 'phones', 'tablets', 'issues', 'drops', 'connection', 'wifi', 'network', 'wo', ""n't"", 'connect', 'store', ""n't"", 'think', 'issue', 'network', 'since', 'devices', ""n't"", 'connectivity', 'issues']",False,4,1
3348,noe littlebit unusual press hard change page starting get used,"['noe', 'littlebit', 'unusual', 'press', 'hard', 'change', 'page', 'starting', 'get', 'used']",True,3,0
3349,extremely happy new voyage text sharp crisp images look much better paperwhite device extremely light comfortable hold adaptive front light works great ipad app reading experience much better voyage n't regret purchase one bit,"['extremely', 'happy', 'new', 'voyage', 'text', 'sharp', 'crisp', 'images', 'look', 'much', 'better', 'paperwhite', 'device', 'extremely', 'light', 'comfortable', 'hold', 'adaptive', 'front', 'light', 'works', 'great', 'ipad', 'app', 'reading', 'experience', 'much', 'better', 'voyage', ""n't"", 'regret', 'purchase', 'one', 'bit']",True,5,1
3350,great reading books battery power pretty good.the experimental browser user friendly,"['great', 'reading', 'books', 'battery', 'power', 'pretty', 'good.the', 'experimental', 'browser', 'user', 'friendly']",True,3,0
3351,even though little pricy like new voyage looks smaller screen buttons lightweight scroll turn pages touch screen press physical small buttons side automatically adjusts different light conditions,"['even', 'though', 'little', 'pricy', 'like', 'new', 'voyage', 'looks', 'smaller', 'screen', 'buttons', 'lightweight', 'scroll', 'turn', 'pages', 'touch', 'screen', 'press', 'physical', 'small', 'buttons', 'side', 'automatically', 'adjusts', 'different', 'light', 'conditions']",True,5,1
3352,original electronic book bought wife reads paper book two three week hooked loves,"['original', 'electronic', 'book', 'bought', 'wife', 'reads', 'paper', 'book', 'two', 'three', 'week', 'hooked', 'loves']",True,4,1
3353,easier viewing light adjustment great,"['easier', 'viewing', 'light', 'adjustment', 'great']",True,5,1
3354,far best ever owned love screen resolution device performs e readers market,"['far', 'best', 'ever', 'owned', 'love', 'screen', 'resolution', 'device', 'performs', 'e', 'readers', 'market']",True,5,1
